id,ori,agency,year,pop,murd,rape,robb,aggr,burg,larc,moto,viol,prop,totl
35,MI82349,detroit MI,1995,997297,475,868,10076,12356,22366,43415,29273,24011,96205,120216
35,MI82349,detroit MI,1996,1002299,428,872,9504,12188,21491,41193,34265,23239,98760,121999
35,MI82349,detroit MI,1997,1021412,469,798,8208,12331,19324,44451,33439,21976,99825,121801
35,MI82349,detroit MI,1998,999976,430,729,8558,14581,21516,43317,28651,24427,95668,120095
35,MI82349,detroit MI,1999,975020,415,683,7823,12948,18278,34537,26770,21976,81706,103682
35,MI82349,detroit MI,2000,951270,396,675,7868,13037,15828,31929,25892,22112,75664,97776
35,MI82349,detroit MI,2001,956283,395,596,7096,12804,15096,29613,24537,20947,70880,91827
35,MI82349,detroit MI,2002,961987,402,632,6288,12542,14399,26839,23857,19940,67524,87464
35,MI82349,detroit MI,2003,927766,366,720,5817,11727,14100,25353,25356,18724,66553,85277
35,MI82349,detroit MI,2004,914353,385,632,5451,9358,12202,20640,24573,15913,59149,75062
35,MI82349,detroit MI,2005,900932,373,487,6826,13485,15313,17403,21376,21274,55029,76303
35,MI82349,detroit MI,2006,884462,421,514,7235,13143,18137,21297,22941,21391,63237,84628
35,MI82349,detroit MI,2007,860971,392,271,6567,12396,17764,20933,19464,19690,58921,78611
35,MI82349,detroit MI,2008,905783,323,294,6325,11000,18425,19536,16096,17982,54775,72757
35,MI82349,detroit MI,2009,908441,363,293,6007,11390,19236,18801,12892,18094,51565,69659
35,MI82349,detroit MI,2010,713777,310,341,5539,10721,17078,18127,12604,16973,48891,65864
35,MI82349,detroit MI,2011,713239,344,379,4976,9508,16032,16500,11227,15254,44717,59971
35,MI82349,detroit MI,2012,707096,386,362,4850,9345,13504,15992,11514,15023,41571,56594
35,MI82349,detroit MI,2013,699889,316,533,4771,8801,11758,17198,11602,14501,41169,55670
35,MI82349,detroit MI,2014,684694,298,458,3573,9194,9179,13724,10092,13622,33486,47108
35,MI82349,detroit MI,2015,673225,287,467,3448,7639,7874,14520,8114,11901,31353,43254
35,MI82349,detroit MI,2016,669673,303,505,2941,9882,8787,13938,8905,13705,32186,45891
35,MI82349,detroit MI,2017,670792,265,683,2639,10193,8258,14045,8155,13794,31327,45121
35,MI82349,detroit MI,2018,671275,263,977,2310,9920,7468,15064,6465,13492,29851,43343
35,MI82349,detroit MI,2019,663502,275,937,2346,9467,6820,14844,6886,13040,29339,42379
35,MI82349,detroit MI,2020,659616,328,664,1848,11518,4361,11239,5578,14370,21940,36310
36,TX07102,el paso TX,1990,515342,34,220,1381,3440,9565,37609,5636,5111,53084,58195
36,TX07102,el paso TX,1991,526339,49,233,1484,3818,9087,30457,5524,5616,45325,50941
36,TX07102,el paso TX,1992,535655,44,247,1610,3900,7655,29533,5431,5826,42861,48687
36,TX07102,el paso TX,1993,554515,47,255,1561,4220,5643,29440,5546,6109,41090,47199
36,TX07102,el paso TX,1994,565183,44,191,1086,4006,4277,26915,3904,5369,35492,40861
36,TX07102,el paso TX,1995,590215,37,224,1076,3593,3828,29034,3882,4948,37040,41988
36,TX07102,el paso TX,1996,602951,30,219,1195,3668,3942,31694,4360,5138,40172,45310
36,TX07102,el paso TX,1997,612754,24,196,1066,3534,3251,30978,3571,4849,37927,42776
36,TX07102,el paso TX,1998,624510,17,208,823,3293,2632,26124,2657,4374,31489,35863
36,TX07102,el paso TX,1999,623888,14,167,715,3366,2496,27052,2307,4280,31993,36273
36,TX07102,el paso TX,2000,563662,20,176,731,3457,2228,25605,2443,4396,30536,34932
36,TX07102,el paso TX,2001,576453,20,192,775,3388,2553,22039,1836,4386,26554,30940
36,TX07102,el paso TX,2002,588750,14,197,575,3082,2221,18887,1998,3892,23216,27108
36,TX07102,el paso TX,2003,586392,21,202,581,2681,2185,17735,1860,3502,21897,25399
36,TX07102,el paso TX,2004,593924,11,182,570,2460,2304,16702,1840,3242,21046,24288
36,TX07102,el paso TX,2005,601839,14,286,448,1858,2156,15005,2606,2621,19928,22549
36,TX07102,el paso TX,2006,615553,13,292,503,1606,2220,14996,3532,2422,20841,23263
36,TX07102,el paso TX,2007,616029,17,254,472,1827,2149,14545,3028,2574,19803,22377
36,TX07102,el paso TX,2008,612374,17,177,456,2171,2079,14870,2753,2825,19820,22645
36,TX07102,el paso TX,2009,618812,12,178,452,2184,1991,14647,1890,2830,18638,21468
36,TX07102,el paso TX,2010,649121,5,176,479,2198,1953,13899,1552,2861,17505,20366
36,TX07102,el paso TX,2011,662780,16,215,464,2161,1859,12997,1456,2858,16432,19290
36,TX07102,el paso TX,2012,675536,23,181,471,2181,1826,13425,1160,2859,16505,19364
36,TX07102,el paso TX,2013,679700,10,171,457,1879,1771,12993,794,2522,15631,18153
36,TX07102,el paso TX,2014,680273,21,333,415,1900,1579,12170,821,2671,14618,17289
36,TX07102,el paso TX,2015,686077,17,319,410,1766,1419,10916,798,2515,13190,15705
36,TX07102,el paso TX,2016,687193,17,310,476,1875,1410,10135,812,2682,12406,15088
36,TX07102,el paso TX,2017,688667,19,369,400,1819,1297,10429,800,2609,12564,15173
36,TX07102,el paso TX,2018,688442,23,404,376,1750,1107,8441,817,2554,10391,12945
36,TX07102,el paso TX,2019,686793,40,310,338,1734,1048,8479,851,2422,10407,12829
36,TX07102,el paso TX,2020,685288,28,261,289,1589,847,7245,415,2167,8521,10688
37,NJ02004,elizabeth NJ,1990,110002,11,43,1164,484,1893,4292,3214,1712,9441,11153
37,NJ02004,elizabeth NJ,1991,110426,11,43,1072,513,2255,4433,3147,1654,9864,11518
37,NJ02004,elizabeth NJ,1992,110838,13,52,882,523,1715,4004,2478,1482,8219,9701
37,NJ02004,elizabeth NJ,1993,109131,17,38,878,464,1851,4058,2155,1401,8087,9488
37,NJ02004,elizabeth NJ,1994,109476,11,37,921,384,1865,3924,2073,1357,7884,9241
37,NJ02004,elizabeth NJ,1995,106849,18,40,936,345,2076,4229,1988,1345,8324,9669
37,NJ02004,elizabeth NJ,1996,107427,13,49,795,325,1768,4382,1872,1187,8051,9238
37,NJ02004,elizabeth NJ,1997,108301,7,34,797,333,2154,4329,1834,1176,8349,9525
37,NJ02004,elizabeth NJ,1998,111192,8,30,638,326,1688,3735,1709,1006,7154,8160
37,NJ02004,elizabeth NJ,1999,111048,9,18,618,281,1026,3143,1983,927,6175,7102
37,NJ02004,elizabeth NJ,2000,120568,11,15,558,280,906,3236,2053,867,6205,7072
37,NJ02004,elizabeth NJ,2001,121571,5,14,548,279,912,3403,2001,848,6327,7175
37,NJ02004,elizabeth NJ,2002,123088,13,30,571,291,1050,3400,1794,905,6260,7165
37,NJ02004,elizabeth NJ,2003,123970,14,14,525,201,1116,2956,1656,754,5744,6498
37,NJ02004,elizabeth NJ,2004,124077,10,14,473,189,956,2926,1642,686,5531,6217
37,NJ02004,elizabeth NJ,2005,124997,17,18,541,247,647,2903,1446,823,5001,5824
37,NJ02004,elizabeth NJ,2006,125905,17,35,536,306,682,2860,1232,894,4785,5679
37,NJ02004,elizabeth NJ,2007,125621,16,25,612,286,786,3115,1352,939,5267,6206
37,NJ02004,elizabeth NJ,2008,124823,13,27,749,334,958,3492,1294,1124,5757,6881
37,NJ02004,elizabeth NJ,2009,124910,5,39,761,478,1002,3164,947,1288,5130,6418
37,NJ02004,elizabeth NJ,2010,124969,13,40,760,577,924,2665,1145,1392,4746,6138
37,NJ02004,elizabeth NJ,2011,125386,17,34,723,537,1162,2641,1296,1315,5116,6431
37,NJ02004,elizabeth NJ,2012,126281,14,34,535,421,987,2197,1167,1007,4357,5364
37,NJ02004,elizabeth NJ,2013,127067,7,33,554,401,793,1861,1001,999,3659,4658
37,NJ02004,elizabeth NJ,2014,128345,13,31,634,461,836,2129,881,1142,3859,5001
37,NJ02004,elizabeth NJ,2015,129364,8,42,630,492,766,2162,865,1174,3804,4978
37,NJ02004,elizabeth NJ,2016,129096,5,30,528,488,730,2536,868,1054,4139,5193
37,NJ02004,elizabeth NJ,2017,129726,7,45,515,465,683,3017,895,1034,4604,5638
37,NJ02004,elizabeth NJ,2018,129080,3,39,386,465,602,2655,745,897,4009,4906
37,NJ02004,elizabeth NJ,2019,128753,7,45,384,485,365,2776,757,926,3899,4825
37,NJ02004,elizabeth NJ,2020,129518,17,40,282,431,268,1931,698,774,2906,3680
38,PA02502,erie PA,1990,108718,2,67,315,316,1201,3715,363,710,5342,6052
38,PA02502,erie PA,1991,109444,7,91,335,376,1158,3413,430,814,5061,5875
38,PA02502,erie PA,1992,109882,3,87,336,370,1173,3094,371,804,4678,5482
38,PA02502,erie PA,1993,109749,7,54,426,345,999,3261,377,837,4700,5537
38,PA02502,erie PA,1994,109785,8,59,412,330,1137,3466,451,813,5114,5927
38,PA02502,erie PA,1995,108577,6,52,341,269,1015,3623,396,672,5068,5740
38,PA02502,erie PA,1996,108432,6,66,336,259,1019,3458,386,669,4912,5581
38,PA02502,erie PA,1997,108107,4,58,365,267,1152,3449,423,698,5084,5782
38,PA02502,erie PA,1998,104869,4,2,302,1001,946,2867,338,1356,4222,5578
38,PA02502,erie PA,1999,102576,4,43,238,162,705,2525,249,450,3530,3980
38,PA02502,erie PA,2000,103717,5,53,219,189,694,2453,223,467,3421,3888
38,PA02502,erie PA,2001,103768,4,51,227,203,734,2828,221,486,3831,4317
38,PA02502,erie PA,2002,104173,4,68,196,179,702,2241,167,450,3151,3601
38,PA02502,erie PA,2003,102373,3,64,191,183,725,2284,125,447,3167,3614
38,PA02502,erie PA,2004,101708,1,61,206,188,747,2470,119,460,3364,3824
38,PA02502,erie PA,2005,104120,6,71,200,191,632,2129,106,472,2902,3374
38,PA02502,erie PA,2006,102703,2,67,275,208,740,2106,141,554,3025,3579
38,PA02502,erie PA,2007,101812,3,75,264,201,831,2062,175,543,3112,3655
38,PA02502,erie PA,2008,103881,7,88,317,234,1111,2280,163,646,3602,4248
38,PA02502,erie PA,2009,103837,4,83,121,264,1013,1853,152,472,3038,3510
38,PA02502,erie PA,2010,101786,11,78,173,228,1106,2245,139,490,3536,4026
38,PA02502,erie PA,2011,102111,6,78,150,198,1233,2404,101,431,3770,4201
38,PA02502,erie PA,2012,101972,8,64,172,214,1095,2311,104,458,3537,3995
38,PA02502,erie PA,2013,100814,3,60,175,219,1017,2093,98,457,3232,3689
38,PA02502,erie PA,2014,100403,10,52,96,248,772,1794,74,406,2679,3085
38,PA02502,erie PA,2015,98887,9,56,122,243,665,1719,115,430,2530,2960
38,PA02502,erie PA,2016,99019,10,46,115,182,567,1607,104,353,2307,2660
38,PA02502,erie PA,2017,98071,6,32,98,170,531,1619,108,306,2301,2607
38,PA02502,erie PA,2018,96758,11,39,91,158,420,1355,105,299,1935,2234
38,PA02502,erie PA,2019,95834,9,49,93,320,342,1379,96,476,1850,2326
38,PA02502,erie PA,2020,94842,3,11,28,209,90,460,29,256,587,843
39,CA03706,escondido CA,1990,108635,4,32,246,644,1845,4980,1441,938,8313,9251
39,CA03706,escondido CA,1991,110897,11,20,273,821,1821,4826,1155,1135,7847,8982
39,CA03706,escondido CA,1992,112674,8,17,273,609,1641,4579,1365,928,7626,8554
39,CA03706,escondido CA,1993,114318,8,19,215,481,1490,4809,1247,730,7579,8309
39,CA03706,escondido CA,1994,115123,9,26,218,674,1551,4682,1057,935,7344,8279
39,CA03706,escondido CA,1995,116934,11,29,252,581,1450,4346,1317,880,7158,8038
39,CA03706,escondido CA,1996,118003,7,40,215,547,1079,3943,1016,819,6083,6902
39,CA03706,escondido CA,1997,119446,6,40,208,559,1200,4271,936,839,6439,7278
39,CA03706,escondido CA,1998,119617,1,43,184,489,960,2962,1023,725,4969,5694
39,CA03706,escondido CA,1999,122344,3,25,153,410,616,2597,982,607,4226,4833
39,CA03706,escondido CA,2000,133559,5,30,144,485,750,2878,802,669,4456,5125
39,CA03706,escondido CA,2001,136041,2,26,167,376,851,2826,941,576,4641,5217
39,CA03706,escondido CA,2002,138466,4,37,165,399,960,3111,816,608,4908,5516
39,CA03706,escondido CA,2003,137334,5,35,161,379,963,3094,997,591,5086,5677
39,CA03706,escondido CA,2004,137663,3,17,198,453,785,3294,1576,676,5690,6366
39,CA03706,escondido CA,2005,136362,2,28,186,473,801,3031,1079,692,4948,5640
39,CA03706,escondido CA,2006,135293,3,27,235,442,758,2687,962,713,4424,5137
39,CA03706,escondido CA,2007,133429,4,22,280,345,808,2428,1093,657,4352,5009
39,CA03706,escondido CA,2008,136508,4,22,195,337,898,2405,879,567,4209,4776
39,CA03706,escondido CA,2009,137432,4,34,249,334,779,2402,699,629,3903,4532
39,CA03706,escondido CA,2010,143911,3,32,212,345,743,2460,830,597,4052,4649
39,CA03706,escondido CA,2011,145603,3,19,177,287,557,2156,497,495,3229,3724
39,CA03706,escondido CA,2012,147386,5,25,206,379,764,2365,758,628,3901,4529
39,CA03706,escondido CA,2013,148650,6,33,201,350,717,2476,772,596,3977,4573
39,CA03706,escondido CA,2014,149839,3,30,165,309,500,1994,532,512,3039,3551
39,CA03706,escondido CA,2015,151732,7,46,176,298,479,2308,606,529,3408,3937
39,CA03706,escondido CA,2016,152897,4,47,150,353,415,2213,658,555,3298,3853
39,CA03706,escondido CA,2017,152845,3,49,174,348,427,1780,398,576,2634,3210
39,CA03706,escondido CA,2018,153073,4,58,159,308,357,1891,488,535,2748,3283
39,CA03706,escondido CA,2019,153215,4,46,143,338,379,1599,395,536,2381,2917
39,CA03706,escondido CA,2020,152446,5,48,118,395,400,1865,432,569,2720,3289
40,CA04803,fairfield CA,1990,77211,2,33,136,567,842,3962,472,743,5313,6056
40,CA04803,fairfield CA,1991,78819,8,31,205,377,910,3927,461,630,5337,5967
40,CA04803,fairfield CA,1992,80082,3,35,232,492,875,3743,442,772,5087,5859
40,CA04803,fairfield CA,1993,83032,10,34,188,557,828,3612,481,801,4971,5772
40,CA04803,fairfield CA,1994,83617,6,42,238,499,1007,3699,551,795,5293,6088
40,CA04803,fairfield CA,1995,84197,4,31,264,516,902,3428,556,823,4936,5759
40,CA04803,fairfield CA,1996,84967,3,32,192,442,907,3269,513,677,4756,5433
40,CA04803,fairfield CA,1997,86006,3,32,181,460,934,3222,485,686,4685,5371
40,CA04803,fairfield CA,1998,87645,3,22,170,403,895,2937,441,605,4312,4917
40,CA04803,fairfield CA,1999,91170,4,19,171,276,735,2871,435,476,4087,4563
40,CA04803,fairfield CA,2000,96178,3,27,151,355,598,2730,418,541,3782,4323
40,CA04803,fairfield CA,2001,97965,3,24,184,291,653,3027,406,508,4141,4649
40,CA04803,fairfield CA,2002,99711,6,25,213,331,678,3426,671,578,4834,5412
40,CA04803,fairfield CA,2003,103004,12,34,177,396,660,3394,698,621,4793,5414
40,CA04803,fairfield CA,2004,103947,3,38,214,495,738,3276,619,754,4668,5422
40,CA04803,fairfield CA,2005,104639,9,29,218,320,748,2876,836,585,4494,5079
40,CA04803,fairfield CA,2006,105417,6,27,241,371,745,2912,706,654,4398,5052
40,CA04803,fairfield CA,2007,106098,7,31,221,368,696,2988,668,632,4382,5014
40,CA04803,fairfield CA,2008,104927,5,20,238,275,736,2703,587,546,4054,4600
40,CA04803,fairfield CA,2009,104478,6,22,193,215,779,2077,390,437,3268,3705
40,CA04803,fairfield CA,2010,105321,8,17,185,291,757,2169,469,502,3412,3914
40,CA04803,fairfield CA,2011,106559,5,21,148,251,572,2055,347,425,2987,3412
40,CA04803,fairfield CA,2012,107110,8,30,139,277,676,2144,497,454,3331,3785
40,CA04803,fairfield CA,2013,108425,3,12,165,317,735,2170,629,498,3554,4052
40,CA04803,fairfield CA,2014,110300,6,38,201,271,656,2582,635,519,3883,4402
40,CA04803,fairfield CA,2015,112582,8,46,167,265,456,2406,567,486,3459,3945
40,CA04803,fairfield CA,2016,114521,7,53,147,266,420,1888,537,476,2865,3341
40,CA04803,fairfield CA,2017,116372,10,40,181,315,545,2174,533,546,3284,3830
40,CA04803,fairfield CA,2018,117883,4,77,176,329,404,2300,576,587,3309,3896
40,CA04803,fairfield CA,2019,118383,5,48,162,227,359,2780,643,442,3805,4247
40,CA04803,fairfield CA,2020,118491,6,59,169,308,435,1920,635,542,3024,3566
41,NC02601,fayetteville NC,1990,75695,17,84,418,1213,2626,6133,559,1746,9381,11127
41,NC02601,fayetteville NC,1991,76932,23,64,523,895,2623,5769,675,1513,9131,10644
41,NC02601,fayetteville NC,1992,78142,12,78,525,932,2341,5456,762,1561,8631,10192
41,NC02601,fayetteville NC,1993,77872,30,83,583,1081,2071,5685,647,1786,8462,10248
41,NC02601,fayetteville NC,1994,79273,15,71,488,1249,2183,5810,649,1840,8682,10522
41,NC02601,fayetteville NC,1995,85484,19,58,484,1095,2098,5972,749,1662,8880,10542
41,NC02601,fayetteville NC,1996,87004,14,66,476,377,2032,6449,779,940,9318,10258
41,NC02601,fayetteville NC,1997,88215,9,58,522,287,2113,6316,637,885,9126,10011
41,NC02601,fayetteville NC,1998,81017,15,52,438,176,1903,5886,561,688,8389,9077
41,NC02601,fayetteville NC,1999,78363,13,48,456,206,2317,5079,643,723,8068,8791
41,NC02601,fayetteville NC,2000,121015,21,61,470,188,2424,5320,710,743,8494,9237
41,NC02601,fayetteville NC,2001,123074,18,59,464,235,2485,5780,817,779,9136,9915
41,NC02601,fayetteville NC,2002,125087,20,54,435,634,2273,6480,698,1143,9494,10637
41,NC02601,fayetteville NC,2003,125587,13,32,492,692,2035,6939,678,1230,9682,10912
41,NC02601,fayetteville NC,2004,126354,14,40,362,624,2040,7144,678,1042,9884,10926
41,NC02601,fayetteville NC,2005,127323,14,43,429,662,2531,7234,786,1152,10597,11749
41,NC02601,fayetteville NC,2006,132521,15,60,510,713,3519,8549,1023,1299,13140,14439
41,NC02601,fayetteville NC,2007,167157,21,56,500,743,3569,8223,822,1320,12663,13983
41,NC02601,fayetteville NC,2008,171457,23,72,653,873,3920,8684,895,1621,13544,15165
41,NC02601,fayetteville NC,2009,173995,21,93,491,662,4289,8455,762,1268,13546,14814
41,NC02601,fayetteville NC,2010,200564,17,54,461,566,3928,7916,722,1101,12619,13720
41,NC02601,fayetteville NC,2011,203107,25,53,495,474,4204,8088,680,1050,13023,14073
41,NC02601,fayetteville NC,2012,205966,22,66,560,534,4109,8298,756,1186,13210,14396
41,NC02601,fayetteville NC,2013,202524,25,63,586,494,3279,8351,631,1170,12310,13480
41,NC02601,fayetteville NC,2014,205306,19,71,470,478,2510,7427,587,1039,10572,11611
41,NC02601,fayetteville NC,2015,204731,16,66,382,703,2032,6802,400,1168,9277,10445
41,NC02601,fayetteville NC,2016,202200,33,92,316,1083,1868,6942,391,1531,9261,10792
41,NC02601,fayetteville NC,2017,205432,24,90,292,1105,1818,6578,415,1525,8850,10375
41,NC02601,fayetteville NC,2018,210117,19,73,228,1223,1446,4897,349,1549,6742,8291
41,NC02601,fayetteville NC,2019,209614,24,109,281,1413,1365,5641,385,1835,7450,9285
41,NC02601,fayetteville NC,2020,212033,30,82,262,1695,1327,5418,465,2074,7259,9333
42,MI25398,flint MI,1990,140761,55,135,925,2392,5033,8158,2239,3533,15785,19318
42,MI25398,flint MI,1991,141861,52,119,915,2245,5071,8304,2150,3363,15882,19245
42,MI25398,flint MI,1992,142906,52,207,955,2510,4388,8186,2409,3755,15346,19101
42,MI25398,flint MI,1993,139960,48,0,1039,2507,4024,7701,2307,3594,14370,17964
42,MI25398,flint MI,1994,140225,58,183,1169,2570,4235,7587,2591,3999,14852,18851
42,MI25398,flint MI,1995,138934,41,182,1030,2615,4137,7346,1963,3892,13792,17684
42,MI25398,flint MI,1996,139588,40,178,937,2166,4141,6340,2248,3325,12944,16269
42,MI25398,flint MI,1997,142206,19,119,805,2350,3689,6606,2397,3304,12929,16233
42,MI25398,flint MI,1998,135438,32,158,802,2342,4188,6672,2020,3336,13092,16428
42,MI25398,flint MI,1999,132292,39,137,740,2180,3718,5966,1796,3096,11638,14734
42,MI25398,flint MI,2000,124943,36,106,492,1194,2424,4627,2128,1828,9179,11007
42,MI25398,flint MI,2001,125601,41,96,510,1365,2695,4292,1966,2012,9091,11103
42,MI25398,flint MI,2002,126351,30,101,449,1131,2261,4398,1342,1711,8088,9799
42,MI25398,flint MI,2003,122121,28,101,338,994,2063,3353,1298,1484,6812,8296
42,MI25398,flint MI,2004,120681,39,140,473,1672,2476,3213,1558,2324,7369,9693
42,MI25398,flint MI,2005,119814,48,103,566,1989,2634,3492,1584,2708,7898,10606
42,MI25398,flint MI,2006,118256,54,142,627,2248,3058,3538,1523,3072,8305,11377
42,MI25398,flint MI,2007,116024,30,108,665,1937,3240,2965,1038,2741,7483,10224
42,MI25398,flint MI,2008,113462,32,105,685,1506,3274,2707,909,2328,7035,9363
42,MI25398,flint MI,2009,111657,36,89,590,1529,3059,2664,667,2246,6563,8809
42,MI25398,flint MI,2010,102434,53,91,670,1597,3646,1936,653,2412,6578,8990
42,MI25398,flint MI,2011,102357,52,88,608,1648,3628,2220,770,2396,6905,9301
42,MI25398,flint MI,2012,101632,64,107,673,1929,2979,2211,458,2774,5875,8649
42,MI25398,flint MI,2013,99941,47,143,450,1311,1946,2006,320,1954,4382,6336
42,MI25398,flint MI,2014,99166,28,112,277,1274,1677,1945,271,1695,4026,5721
42,MI25398,flint MI,2015,98221,44,78,272,1059,1394,1885,268,1453,3626,5079
42,MI25398,flint MI,2016,97548,45,90,249,1155,1213,1867,243,1545,3386,4931
42,MI25398,flint MI,2017,96605,37,103,272,1466,961,1397,274,1879,2677,4556
42,MI25398,flint MI,2018,95677,32,126,189,1388,796,1488,300,1739,2615,4354
42,MI25398,flint MI,2019,95212,23,64,78,1119,559,1220,207,1284,2011,3295
42,MI25398,flint MI,2020,94842,44,67,83,802,406,1004,204,996,1634,2630
43,CA03604,fontana CA,1990,87535,11,56,307,619,1781,3227,1105,1003,6162,7165
43,CA03604,fontana CA,1991,89358,13,55,396,722,1723,2873,1126,1202,5751,6953
43,CA03604,fontana CA,1992,90790,18,73,491,823,1593,2950,1560,1415,6148,7563
43,CA03604,fontana CA,1993,99642,14,67,433,864,1612,1988,1449,1390,5091,6481
43,CA03604,fontana CA,1994,100344,19,61,422,864,1467,1944,1551,1372,4994,6366
43,CA03604,fontana CA,1995,104258,13,56,470,978,1372,1788,1589,1527,4775,6302
43,CA03604,fontana CA,1996,105211,16,63,414,845,1143,1447,1493,1347,4113,5460
43,CA03604,fontana CA,1997,106497,12,59,329,633,973,1235,1113,1038,3341,4379
43,CA03604,fontana CA,1998,106815,11,31,281,503,970,1145,1062,829,3218,4047
43,CA03604,fontana CA,1999,111385,9,60,216,517,845,1134,779,803,2787,3590
43,CA03604,fontana CA,2000,128929,13,48,263,571,873,1282,1013,899,3201,4100
