id,exp,stratum,site,pre.unemp,pre.age,pre.male,pre.race,pre.marr,pre.educ,pre.empl,pre.activ,pre.illeg,pre.months,pre.hours,pre.earned,trt.months,trt.hours,trt.earned,out.months,out.hours,out.earned
242673,contr,crim,18,11.2,20-29,1,black,sep/div/wid,no cred,not empl,unempl,0,0,0,0,6,1040,2123.3333,7,1126.6665,4225
242686,exper,drop,16,13.933333,16-19,1,black,nev married,no cred,not empl,other,0,0,0,0,9,1473.3331,3904.333,0,0,0
243025,exper,afdc,12,9.6999998,40-49,0,hispan,nev married,no cred,not empl,unempl,0,0,0,0,,,,,,
243083,contr,afdc,18,9.6999998,50-59,0,black,sep/div/wid,no cred,empl,home,0,0,0,0,,,,,,
243151,contr,afdc,30,9.4666662,20-29,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,,,
243177,contr,crim,25,8.333333,40-49,1,black,sep/div/wid,no cred,not empl,home,0,0,0,0,18,3011.666,11093.33,,,
243436,contr,drop,2,6.8999991,20-29,1,black,nev married,no cred,empl,home,0,7,68.6109314,234.9026031,5,866.66656,3748.3325,,,
243669,exper,drug,8,13.7,30-39,1,black,married,dipl,not empl,unempl,0,0,0,0,4,606.66663,1711.6665,,,
243766,exper,crim,45,10.933333,20-29,1,black,nev married,no cred,empl,home,0,0,0,0,5,888.33325,2665,,,
243779,exper,drug,21,11.066667,30-39,1,white,nev married,no cred,not empl,unempl,0,3,24.91662598,194.9999695,18,3314.9993,21363.326,9,1559.9998,6903
243931,contr,afdc,35,11.266666,20-29,0,black,sep/div/wid,dipl,not empl,home,0,0,0,0,0,0,0,,,
244176,exper,drop,6,7.4333329,16-19,1,black,nev married,no cred,empl,unempl,0,5,144.4443359,216.6665955,13,2079.9995,5052.6665,9,1559.9998,6239.9971
244406,contr,crim,6,7.0999999,20-29,1,black,nev married,dipl,not empl,other,0,0,0,0,9,3510,7799.9985,,,
244707,contr,crim,15,8.7333326,30-39,0,black,sep/div/wid,no cred,empl,home,0,0,0,0,0,0,0,,,
244778,exper,drug,12,11.533333,20-29,1,black,married,no cred,empl,,2022.219238,12,76.91645813,317.0551758,18,3033.3323,13912.164,6,866.66663,3106.9995
244888,exper,drop,24,13.933333,16-19,0,hispan,nev married,no cred,empl,other,0,5,57.05543518,92.98597717,14,2426.666,6335.3325,1,173.33331,563.33301
245382,contr,crim,8,11.299999,20-29,1,white,nev married,no cred,empl,unempl,0,1,5.055553436,18.05554199,8,1594.6666,5927.9995,6,866.66656,3148.1658
245609,exper,crim,15,11,20-29,1,black,sep/div/wid,dipl,not empl,unempl,0,0,0,0,18,3241.3325,13067.163,,,
245641,exper,afdc,6,6.4999995,20-29,0,black,nev married,no cred,not empl,unempl,0,0,0,0,15,2599.9993,7776.1655,,,
245706,contr,drop,20,13.933333,16-19,1,black,nev married,no cred,not empl,unempl,0,0,0,0,2,832,398.66663,0,0,0
245968,contr,crim,24,8.666666,20-29,1,black,nev married,no cred,empl,home,0,0,0,0,0,0,0,1,173.33331,502.66666
246035,exper,drug,40,8.6333332,20-29,1,black,married,dipl,empl,home,0,0,0,0,6,1039.9999,2392,0,0,0
246116,contr,afdc,10,11,30-39,0,black,nev married,no cred,not empl,unempl,0,0,0,0,3,173.33331,216.66663,0,0,0
246132,exper,crim,8,7.0999999,20-29,1,black,nev married,dipl,not empl,unempl,0,0,0,0,9,1473.3331,3830.6667,,,
246145,contr,afdc,4,6.4999995,20-29,0,black,sep/div/wid,no cred,empl,home,0,7,101.1108704,242.6665192,5,359.6666,922.99994,,,
246297,exper,crim,15,9.8666668,20-29,0,black,nev married,no cred,not empl,,0,0,0,0,2,259.99997,780,,,
246640,exper,afdc,3,6.5333328,20-29,0,black,nev married,no cred,empl,unempl,0,6,78.36090088,124.4025879,9,1473.333,3614,,,
246666,contr,crim,8,6.7999997,20-29,1,black,nev married,dipl,empl,unempl,0,0,0,0,0,0,0,0,0,0
246695,contr,afdc,15,10.4,40-49,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
246831,contr,drug,16,11.533333,20-29,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,,,
247018,contr,crim,4,6.5999999,30-39,1,hispan,nev married,no cred,not empl,unempl,0,0,0,0,3,325,975,,,
247173,contr,crim,25,8.6333332,30-39,1,black,nev married,dipl,not empl,school,0,0,0,0,18,2738.666,12180.998,,,
247539,contr,crim,54,11.266666,16-19,1,black,nev married,dipl,empl,unempl,0,5,27.62493896,64.99983215,2,138.66663,693.33331,4,589.33325,2855.6655
247607,contr,drop,20,13.933333,16-19,1,black,nev married,no cred,empl,unempl,0,8,81.24995422,140.8330841,10,896.99988,3028.9993,5,520,1975.9995
248091,exper,crim,20,11,40-49,1,black,sep/div/wid,dipl,empl,unempl,0,0,0,0,18,2654.1665,9117.332,9,1289.1665,6445.8306
248130,contr,drop,48,8.4666662,16-19,1,black,nev married,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
248596,exper,crim,20,13.933333,16-19,1,black,nev married,no cred,not empl,other,0,0,0,0,3,433.33328,975,0,0,0
248635,contr,drug,40,8.2666664,30-39,1,hispan,married,dipl,empl,unempl,0,2,27.44441223,90.27772522,,,,,,
248716,contr,crim,15,11,20-29,1,black,nev married,dipl,empl,unempl,108.333252,0,0,0,3,346.66663,953.33331,3,660.83325,2329.1658
248732,contr,crim,4,7.6333327,20-29,1,black,married,no cred,not empl,unempl,0,1,4.333332062,28.88885498,0,0,0,0,0,0
248761,contr,crim,36,11.066667,20-29,1,hispan,married,dipl,not empl,unempl,0,0,0,0,,,,,,
248800,exper,afdc,10,10.4,30-39,0,black,sep/div/wid,dipl,empl,,0,0,0,0,,,,,,
248842,contr,drop,2,6.4999995,20-29,1,black,nev married,no cred,not empl,other,0,0,0,0,9,1473.333,5325.6655,,,
249090,exper,drug,12,7.3999996,20-29,1,black,married,no cred,not empl,other,0,6,51.99995422,,,,,0,0,0
249139,exper,crim,18,10.933333,20-29,1,white,nev married,no cred,empl,unempl,0,1,14.44443989,30.69441223,15,2437.4998,8452.1641,,,
249391,exper,crim,20,9.2333326,20-29,1,black,nev married,no cred,not empl,,1733.33252,0,0,0,,,,,,
249702,exper,crim,6,8.7999992,30-39,1,white,nev married,no cred,not empl,home,0,0,0,0,17,2285.8325,7914.8315,9,1559.9998,6239.9971
250034,contr,crim,28,10.566667,30-39,1,black,sep/div/wid,dipl,empl,unempl,866.6655273,0,0,0,,,,,,
250225,exper,drug,21,11.2,20-29,0,black,sep/div/wid,no cred,empl,unempl,1986.10791,1,6.499997139,36.11108398,15,2426.6663,8352.499,2,346.66663,1495
250513,exper,crim,30,9.2333326,20-29,1,black,married,dipl,empl,,0,7,140.833313,422.4995117,18,3033.3323,12434.497,,,
250555,contr,crim,12,5.2499995,20-29,1,black,married,no cred,empl,,0,3,36.11103821,76.73603821,0,0,0,,,
250843,exper,crim,24,13.933333,16-19,1,black,nev married,no cred,empl,home,0,0,0,0,9,1638,4016.9995,,,
250869,contr,crim,8,7.6333327,20-29,1,black,nev married,no cred,empl,other,0,0,0,0,0,0,0,,,
250953,exper,afdc,30,9.833333,30-39,0,black,nev married,no cred,not empl,home,0,0,0,0,13,1819.9998,5611.667,,,
251004,exper,crim,16,8.4666662,20-29,1,black,nev married,no cred,empl,unempl,343.0549316,6,34.66656494,270.8330078,9,1559.9998,5069.9971,,,
251020,contr,drug,35,11.2,20-29,0,hispan,sep/div/wid,no cred,empl,home,0,0,0,0,14,1191.6664,3282.5,9,1473.3331,4788.3306
251198,contr,drug,24,8.5,20-29,1,black,nev married,no cred,not empl,unempl,0,0,0,0,0,0,0,,,
251363,contr,crim,21,11.333333,20-29,1,black,sep/div/wid,no cred,empl,unempl,0,0,0,0,9,1559.9998,3899.9995,9,1473.3331,14430
251541,contr,crim,6,8.2333326,20-29,1,black,sep/div/wid,no cred,empl,unempl,0,5,63.1943512,234.7220154,5,519.99994,1603.3334,,,
251839,contr,crim,28,11.333333,20-29,1,white,nev married,no cred,not empl,other,0,0,0,0,11,1819.9995,8759.832,6,866.66663,9966.6641
251855,contr,drug,4,7.3999996,20-29,1,black,married,no cred,empl,other,180.555481,3,18.05554199,72.22216797,11,1105,3674.666,9,0,6824.9971
252074,exper,drop,36,10.033333,16-19,1,black,nev married,no cred,empl,other,129.9999542,4,50.55545044,157.9860382,18,2730,10291.666,,,
252090,contr,drop,20,13.933333,16-19,1,black,nev married,no cred,empl,unempl,0,4,37.01382446,67.70831299,6,883.99994,1863.3333,4,606.66663,2199.1655
252346,exper,drop,6,8.3666658,20-29,1,black,nev married,no cred,empl,unempl,0,0,0,0,7,1039.9999,2496,,,
252401,contr,crim,12,8.7999992,20-29,1,hispan,nev married,no cred,not empl,home,0,0,0,0,4,476.66663,1057.3333,3,216.66664,650
252634,exper,crim,4,6.4000001,20-29,1,black,nev married,no cred,empl,home,144.444397,0,0,0,4,519.99994,1299.9999,,,
252773,exper,afdc,9,8.5333328,50-59,0,hispan,married,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
253206,contr,afdc,18,9.4666662,30-39,0,hispan,sep/div/wid,dipl,not empl,home,0,4,17.33332825,37.55548096,0,0,0,,,
253617,contr,afdc,36,10.033333,20-29,0,hispan,sep/div/wid,dipl,empl,home,0,3,27.08331299,0,16,2578.3333,8905,9,1364.9998,5850
253701,contr,drug,32,9,20-29,1,white,married,no cred,empl,home,0,10,144.4440918,938.8862305,1,43.333313,216.66666,0,0,0
253730,exper,afdc,12,9.3666668,30-39,0,black,nev married,no cred,not empl,,0,0,0,0,9,1289.1664,3802.5,,,
253756,exper,afdc,18,10,20-29,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,18,2892.5,10835.497,9,1364.9998,6084
253882,exper,afdc,30,10,30-39,0,hispan,sep/div/wid,no cred,not empl,home,0,0,0,0,4,454.99994,1299.9999,0,0,0
254001,exper,crim,15,7.7333331,16-19,1,black,nev married,no cred,not empl,other,0,0,0,0,9,1473.333,5119.8306,,,
254030,exper,crim,25,8.7333326,30-39,1,black,nev married,no cred,empl,,0,3,75.83325195,324.9997559,6,909.99994,3250,,,
254072,contr,drop,12,8.4333334,16-19,1,black,nev married,no cred,empl,unempl,0,3,43.33325195,56.33322144,2,346.66663,580.66663,0,0,0
254292,exper,drug,16,,,1,,nev married,dipl,,work,,,,,,,,,,
254755,exper,afdc,20,10.4,30-39,0,black,nev married,ged,not empl,,0,0,0,0,16,2686.666,8328.6621,9,1473.333,4972.5
255068,exper,drug,24,8.4666662,40-49,1,black,nev married,no cred,not empl,school,0,0,0,0,0,0,0,,,
255550,exper,afdc,30,9.6999998,40-49,0,black,sep/div/wid,dipl,not empl,unempl,0,0,0,0,17,2608.6665,8881.165,,,
255628,exper,crim,14,9.6333332,20-29,1,white,sep/div/wid,dipl,not empl,unempl,451.3881836,3,10.83332634,54.16659546,13,1906.6663,8363.3311,,,
255686,exper,drop,12,8.3666658,16-19,1,black,nev married,no cred,not empl,unempl,0,0,0,0,0,0,0,,,
255709,contr,afdc,18,10.033333,20-29,0,hispan,married,no cred,not empl,home,0,0,0,0,0,0,0,,,
256070,contr,crim,9,8.0666666,20-29,1,black,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
256177,contr,crim,15,7.7333331,16-19,1,black,nev married,no cred,empl,home,0,2,28.88882446,78.72216797,0,0,0,,,
256193,contr,crim,18,8.2333326,16-19,1,hispan,nev married,no cred,not empl,home,0,0,0,0,11,1733.333,6824.998,,,
256407,exper,afdc,30,9.4666662,30-39,0,black,sep/div/wid,no cred,empl,home,0,9,129.9996948,243.749939,13,1906.6663,5622.5,,,
256423,contr,afdc,30,9.3666668,40-49,0,hispan,nev married,no cred,not empl,home,0,0,0,0,0,0,0,,,
256546,contr,drug,16,,,1,,married,dipl,,other,,,,,,,,0,0,0
256559,exper,crim,24,8.166666,20-29,1,black,nev married,no cred,empl,other,0,1,4.513886452,16.61109924,3,519.99994,1624.9995,,,
256766,contr,drug,20,13.166666,16-19,0,black,nev married,no cred,not empl,,144.444397,0,0,0,3,546,1300,0,0,0
256892,exper,drop,8,,,1,,nev married,,,unempl,,,,,8,1213.3331,3276,,,
257118,exper,drug,12,6.4000001,20-29,1,black,sep/div/wid,dipl,not empl,home,406.2495117,0,0,0,18,2946.6658,7366.667,,,
257370,contr,drop,18,8.5999994,16-19,1,black,nev married,no cred,empl,unempl,36.11108398,4,57.77766418,216.6666412,1,173.33331,476.66666,5,779.99988,2664.999
257516,exper,drop,18,8.166666,16-19,0,black,nev married,no cred,empl,other,0,0,0,0,8,1473.3333,4463.3325,,,
257859,contr,afdc,12,9.5333328,30-39,0,hispan,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
257943,exper,crim,8,,,1,,married,dipl,,unempl,,,,,18,2859.999,7847.6665,1,86.666656,238.33333
257956,contr,crim,8,,,1,,sep/div/wid,dipl,,other,,,,,0,0,0,3,519.99994,1300
257998,contr,drop,32,8.166666,16-19,1,black,nev married,no cred,not empl,work,,0,0,0,,,,6,1039.9999,2392
258010,contr,drop,15,8.166666,16-19,1,black,nev married,no cred,not empl,unempl,0,0,0,0,,,,,,
258117,contr,drug,8,6.4000001,20-29,1,black,nev married,dipl,not empl,unempl,0,0,0,0,16,2270.666,11140.998,,,
258612,contr,afdc,24,10.766666,30-39,0,black,nev married,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
258683,exper,drop,15,8.3999996,16-19,0,white,nev married,no cred,empl,home,0,0,0,0,14,2675.833,9489.999,,,
258764,contr,drop,18,8.3999996,16-19,1,white,nev married,no cred,empl,other,0,3,43.33325195,151.6665955,,,,,,
258777,exper,crim,15,8.2333326,16-19,1,hispan,nev married,no cred,empl,other,0,0,0,0,5,931.66663,4268.332,,,
259103,contr,drop,20,11.533333,16-19,0,white,married,no cred,not empl,unempl,0,0,0,0,0,0,0,0,0,0
259417,contr,afdc,25,8.9666662,20-29,0,black,sep/div/wid,dipl,not empl,unempl,0,0,0,0,9,1399.6665,5340.8306,,,
259705,exper,crim,40,8.5999994,20-29,1,black,nev married,dipl,not empl,,0,0,0,0,9,1559.9998,3744,3,433.33328,2036.6663
259747,contr,crim,40,8.5999994,30-39,1,black,nev married,no cred,not empl,other,0,0,0,0,0,0,0,0,0,0
259750,contr,afdc,4,7.5999999,30-39,0,black,nev married,dipl,not empl,home,0,0,0,0,9,1247.9998,3570.6665,0,0,0
260024,exper,drug,48,8.2666664,20-29,1,black,married,no cred,empl,home,0,2,28.88882446,90.27772522,4,465.83328,1213.3333,0,0,0
260273,contr,afdc,10,10.366666,30-39,0,black,nev married,dipl,not empl,other,0,0,0,0,0,0,0,0,0,0
260422,contr,crim,42,9.666666,16-19,1,black,nev married,no cred,empl,unempl,0,1,14.44443989,39.72218323,14,3109.1663,12295.83,,,
260529,exper,crim,14,11.333333,20-29,1,black,nev married,no cred,not empl,home,0,0,0,0,12,1105,3964.9993,1,69.333328,184.16666
260626,exper,drug,12,11.299999,20-29,1,hispan,nev married,no cred,empl,,541.6662598,1,14.44443989,46.94439697,9,1559.9998,4914,9,1473.3331,4641
260891,contr,afdc,20,8.6999998,20-29,0,black,nev married,dipl,empl,school,0,0,0,0,4,325,1332.4998,,,
260901,exper,drop,20,13.466666,16-19,1,black,nev married,no cred,empl,home,5.416664124,0,0,0,18,3119.999,10495.33,9,1559.9998,6239.9971
260927,exper,crim,8,6.5999999,20-29,1,black,nev married,no cred,not empl,work,144.444397,1,5.777775764,14.44443989,12,1993.3328,5888.9995,,,
260943,contr,drug,20,13.166666,20-29,1,black,married,dipl,empl,other,2599.999023,6,79.44424438,397.2211914,0,0,0,1,26,130
261201,contr,drug,40,7.8999996,20-29,1,black,nev married,no cred,empl,other,1083.329346,1,12.63888359,57.77772522,,,,,,
261379,exper,crim,27,11.2,20-29,1,black,nev married,dipl,not empl,unempl,0,0,0,0,4,693.33325,1664,,,
261382,contr,afdc,24,9.833333,30-39,0,black,nev married,dipl,not empl,home,0,0,0,0,9,552.5,184.16667,,,
261667,exper,drug,10,7.0999999,20-29,1,black,married,no cred,empl,unempl,1516.662598,3,36.11103821,131.8054962,11,1906.6663,8980.832,,,
261748,exper,drug,32,8.666666,20-29,0,black,sep/div/wid,dipl,empl,home,,3,54.16664124,67.70831299,,,,5,779.99988,2632.5
261858,exper,drop,24,10.033333,16-19,1,black,nev married,no cred,not empl,home,0,0,0,0,3,379.16663,1029.1666,,,
261926,exper,afdc,50,6.0999999,40-49,0,white,sep/div/wid,no cred,empl,home,0,4,11.01388645,24.37493896,0,0,0,0,0,0
261971,exper,afdc,10,10.366666,40-49,0,black,sep/div/wid,no cred,not empl,,0,0,0,0,18,3119.999,11855.996,9,1559.9998,6863.9985
262022,contr,crim,40,8.4666662,20-29,1,black,sep/div/wid,dipl,empl,home,0,4,10.11110783,505.5546875,0,0,0,,,
262103,exper,drug,16,8.5333328,30-39,1,black,sep/div/wid,no cred,empl,unempl,0,0,0,0,8,1299.9999,4029.9976,2,117,585
262158,exper,crim,48,8.5333328,20-29,1,black,sep/div/wid,no cred,empl,,0,0,0,0,14,2166.6663,7598.499,,,
262268,contr,drop,24,11.299999,16-19,1,black,nev married,no cred,not empl,unempl,9.027774811,0,0,0,13,1170,3293.333,4,606.66663,1668.3333
262271,exper,drug,24,8.4666662,30-39,1,black,sep/div/wid,no cred,not empl,other,81.24996948,0,0,0,6,1039.9999,3354,0,0,0
262323,contr,afdc,4,7.3999996,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
262572,exper,afdc,15,10.366666,30-39,0,black,sep/div/wid,dipl,not empl,,0,0,0,0,18,3119.999,9060.9971,9,1559.9998,4329
262608,contr,drug,48,8.5999994,20-29,1,black,nev married,no cred,empl,unempl,0,2,28.88882446,62.83331299,,,,,,
262747,exper,drug,16,8.5333328,20-29,1,black,sep/div/wid,dipl,empl,home,0,8,115.5553284,259.9997559,,,,0,0,0
263186,exper,crim,15,10.366666,20-29,1,black,married,dipl,empl,,0,2,10.8333292,67.70828247,8,1386.6665,4333.333,,,
263348,contr,afdc,42,10.433333,40-49,0,white,sep/div/wid,no cred,empl,home,0,0,0,0,0,0,0,,,
263445,exper,crim,48,8.4666662,20-29,1,white,sep/div/wid,no cred,not empl,,0,0,0,0,7,455,2062.6665,,,
263652,exper,crim,45,11.266666,20-29,1,black,married,dipl,empl,unempl,0,2,25.99996948,54.16662598,18,3119.9993,11639.33,9,1386.6665,7158.665
263759,exper,afdc,6,8.166666,20-29,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,17,2773.3325,6844.501,,,
263775,exper,afdc,6,8.1999998,20-29,0,black,sep/div/wid,dipl,not empl,home,0,0,0,0,9,1473.333,4125.333,,,
264143,contr,drug,8,13,20-29,0,white,nev married,dipl,empl,unempl,3611.108643,1,12.63888359,12.99999619,,,,,,
264156,exper,drug,16,8.5999994,40-49,1,black,nev married,dipl,empl,other,36.11108398,6,77.99981689,231.4720154,9,1559.9998,4601.9995,0,0,0
264237,contr,afdc,24,10.033333,30-39,0,hispan,sep/div/wid,no cred,not empl,school,0,0,0,0,,,,,,
264282,exper,afdc,15,8.6999998,30-39,0,black,sep/div/wid,no cred,not empl,,0,0,0,0,15,2513.3325,6948.499,,,
264622,contr,crim,18,8.4333334,30-39,1,black,nev married,no cred,empl,other,0,4,36.11103821,101.1109924,0,0,0,0,0,0
264635,exper,drop,30,10.033333,16-19,1,black,nev married,no cred,empl,work,0,6,63.1942749,145.3469849,18,2730,9240.8311,,,
264664,contr,afdc,24,10.033333,30-39,0,black,nev married,dipl,not empl,other,0,0,0,0,14,2047.4995,7799.9971,,,
264774,exper,afdc,18,8.2333326,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,,,
265032,exper,drug,40,8.5999994,20-29,1,white,nev married,no cred,empl,other,0,2,28.88882446,103.2777252,8,346.66663,2846.9998,9,1510.1664,4491.5
265061,contr,drug,32,8.4666662,20-29,1,black,sep/div/wid,no cred,not empl,unempl,0,0,0,0,0,0,0,0,0,0
265074,contr,drug,24,12.7,20-29,0,black,nev married,dipl,not empl,home,288.8886719,0,0,0,0,0,0,0,0,0
265100,exper,crim,54,11.166666,16-19,0,hispan,nev married,no cred,empl,home,0,4,20.22221375,48.38882446,11,1733.333,5893.332,,,
265333,contr,afdc,18,8.2333326,30-39,0,white,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,,,
265362,contr,afdc,15,8.3999996,30-39,0,hispan,sep/div/wid,no cred,not empl,home,0,0,0,0,2,195,448.5,,,
265472,contr,drop,24,10.033333,16-19,1,black,nev married,no cred,not empl,other,35.38882446,0,0,0,,,,,,
265524,exper,crim,42,11.266666,30-39,1,black,nev married,no cred,not empl,other,0,0,0,0,11,1577.333,5657.1641,,,
265650,exper,drop,12,11.533333,20-29,0,black,nev married,no cred,empl,,0,3,36.11103821,126.2082672,11,1646.6664,4560.834,0,0,0
265702,contr,crim,15,8.5999994,20-29,1,black,nev married,no cred,not empl,unempl,0,1,5.777775764,17.33332825,18,3033.3323,12072.664,9,1559.9998,5850
265799,contr,afdc,24,10.033333,40-49,0,black,sep/div/wid,dipl,not empl,home,0,0,0,0,8,1137.4998,6435,9,1317.3333,6864
265841,exper,afdc,36,9.6999998,40-49,0,black,nev married,no cred,not empl,other,0,0,0,0,12,1928.333,5167.5,,,
265922,contr,crim,15,8.5333328,20-29,1,black,nev married,no cred,not empl,other,406.2495117,0,0,0,0,0,0,,,
266086,exper,drug,12,7.0999999,20-29,1,black,married,no cred,empl,other,270.8330078,2,36.11105347,50.55549622,9,1559.9998,4680,,,
266154,contr,crim,6,8.3999996,30-39,1,black,nev married,no cred,empl,unempl,0,0,0,0,12,1733.333,6519.5,,,
266251,exper,afdc,6,7.5999999,40-49,0,black,sep/div/wid,dipl,empl,,0,3,21.66662598,54.16659546,18,3119.999,10841.994,9,1559.9998,6239.9971
266604,contr,drug,12,11.299999,20-29,0,black,nev married,no cred,empl,home,205.8331909,0,0,0,3,346.66663,769.16663,,,
266659,exper,drug,20,13,20-29,0,black,married,dipl,not empl,,0,0,0,0,7,1126.6665,3380,9,1091.9998,3120.0002
266730,exper,drop,16,12.066667,16-19,1,black,nev married,no cred,empl,,0,2,14.44443989,41.88882446,13,2123.3328,2058.333,4,519.99994,1806.999
266769,contr,drop,24,11.299999,16-19,1,black,nev married,no cred,not empl,home,785.4152832,0,0,0,4,285.99994,866.66663,9,650,3412.5
267001,exper,drug,12,13,20-29,1,black,married,no cred,empl,,0,4,57.77766418,362.5549316,10,1733.3333,4584.666,5,779.99988,2788.4993
267056,contr,drug,12,13.7,20-29,1,white,nev married,dipl,not empl,unempl,0,1,1.805553436,9.027774811,16,1640.1665,3780.8337,,,
267328,exper,drop,6,7.7333331,20-29,1,black,nev married,no cred,empl,other,0,3,38.99995422,131.4443054,12,1993.333,6404.6641,,,
267551,contr,afdc,6,8.1999998,40-49,0,black,sep/div/wid,dipl,empl,home,0,0,0,0,12,1993.3329,5980,,,
267603,exper,drop,15,8.5999994,16-19,1,black,nev married,no cred,empl,unempl,0,2,18.05554199,37.55549622,7,1126.6665,2816.6665,9,1527.4998,4348.5
267674,exper,crim,36,11.2,30-39,1,black,married,no cred,not empl,unempl,0,0,0,0,18,2859.999,11498.499,8,1213.3331,4853.3311
267687,exper,afdc,24,9.5333328,30-39,0,hispan,sep/div/wid,no cred,not empl,home,0,0,0,0,13,1819.9996,5386.333,0,0,0
267771,contr,drug,48,8.4666662,16-19,1,black,nev married,no cred,not empl,home,0,0,0,0,2,312,585,9,1505.8333,3629.1663
267852,exper,drop,24,13.933333,16-19,1,black,nev married,no cred,empl,unempl,0,2,24.55551147,54.70828247,12,2079.9995,6031.9995,3,346.66663,953.33331
268123,contr,afdc,21,10.566667,30-39,0,black,sep/div/wid,no cred,empl,home,0,0,0,0,0,0,0,,,
268165,exper,drug,8,12.466666,20-29,0,black,nev married,no cred,not empl,,3322.21875,0,0,0,3,433.33328,1126.6666,0,0,0
268220,exper,crim,16,11.266666,20-29,1,black,married,no cred,empl,,,5,126.3887024,135.416626,1,208,650,,,
268372,exper,drug,10,7.3999996,20-29,1,hispan,nev married,dipl,empl,school,72.22218323,3,21.66662598,,,,,,,
268453,contr,crim,18,8.5999994,30-39,1,black,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
268563,contr,drug,48,8.4666662,20-29,1,black,nev married,dipl,empl,other,0,1,7.222219467,30.33331299,18,1997.666,6404.667,9,1741.9999,4029.999
268738,exper,afdc,12,7.4999995,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,3,433.33328,1159.1666,,,
